1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
හෙපටයිටිස් ඊ,හන්දිපත් රුදාව,වමනය,තෙහෙට්ටුව,අධික උණ,කහ පැහැති සම,ඔක්කාරය,ආහාර රුචිය නැති වීම,උදරයේ වේදනාව,ඇස් කහ වීම,අක්මාවේ ක්‍රියාකාරිත්වය නැතිවීම,කෝමා තත්වයක් ඇතිවීම,බඩේ ලේ ගැලීම,,,,,
හෙපටයිටිස් ඊ,හන්දිපත් රුදාව,වමනය,තෙහෙට්ටුව,අධික උණ,කහ පැහැති සම,අඳුරු පැහැ මුත්‍රා ,ආහාර රුචිය නැති වීම,උදරයේ වේදනාව,ඇස් කහ වීම,අක්මාවේ ක්‍රියාකාරිත්වය නැතිවීම,කෝමා තත්වයක් ඇතිවීම,බඩේ ලේ ගැලීම,,,,,
මද්යසාර හෙපටයිටිස්,වමනය,කහ පැහැති සම,උදරයේ වේදනාව,බඩේ ඉදිමීම,උදරයේ අසාමාන්‍ය ඉදිමීම,අධික මත්පැන් පරිබෝජනය,තරල අධික බර,,,,,,,,,,
මද්යසාර හෙපටයිටිස්,වමනය,කහ පැහැති සම,උදරයේ වේදනාව,බඩේ ඉදිමීම,උදරයේ අසාමාන්‍ය ඉදිමීම,අධික මත්පැන් පරිබෝජනය,තරල අධික බර,,,,,,,,,,
මද්යසාර හෙපටයිටිස්,කහ පැහැති සම,උදරයේ වේදනාව,බඩේ ඉදිමීම,උදරයේ අසාමාන්‍ය ඉදිමීම,අධික මත්පැන් පරිබෝජනය,තරල අධික බර,,,,,,,,,,,
මද්යසාර හෙපටයිටිස්,වමනය,උදරයේ වේදනාව,බඩේ ඉදිමීම,උදරයේ අසාමාන්‍ය ඉදිමීම,අධික මත්පැන් පරිබෝජනය,තරල අධික බර,,,,,,,,,,,
මද්යසාර හෙපටයිටිස්,වමනය,කහ පැහැති සම,බඩේ ඉදිමීම,උදරයේ අසාමාන්‍ය ඉදිමීම,අධික මත්පැන් පරිබෝජනය,තරල අධික බර,,,,,,,,,,,
මද්යසාර හෙපටයිටිස්,වමනය,කහ පැහැති සම,උදරයේ වේදනාව,උදරයේ අසාමාන්‍ය ඉදිමීම,අධික මත්පැන් පරිබෝජනය,තරල අධික බර,,,,,,,,,,,
මද්යසාර හෙපටයිටිස්,වමනය,කහ පැහැති සම,උදරයේ වේදනාව,බඩේ ඉදිමීම,අධික මත්පැන් පරිබෝජනය,තරල අධික බර,,,,,,,,,,,
මද්යසාර හෙපටයිටිස්,වමනය,කහ පැහැති සම,උදරයේ වේදනාව,බඩේ ඉදිමීම,උදරයේ අසාමාන්‍ය ඉදිමීම,තරල අධික බර,,,,,,,,,,,
මද්යසාර හෙපටයිටිස්,වමනය,කහ පැහැති සම,උදරයේ වේදනාව,බඩේ ඉදිමීම,උදරයේ අසාමාන්‍ය ඉදිමීම,අධික මත්පැන් පරිබෝජනය,,,,,,,,,,,
මද්යසාර හෙපටයිටිස්,වමනය,කහ පැහැති සම,උදරයේ වේදනාව,බඩේ ඉදිමීම,උදරයේ අසාමාන්‍ය ඉදිමීම,අධික මත්පැන් පරිබෝජනය,තරල අධික බර,,,,,,,,,,
ක්ෂය රෝගය,සිතල,වමනය,තෙහෙට්ටුව,බර අඩුවීම,කැස්ස,අධික උණ,හුස්ම හිරවීම,දහඩිය දැමීම,ආහාර රුචිය නැති වීම,සාමාන්‍ය උණ,ඇස් කහ වීම,ඉදිමුණු වසා ගැටිති,ව්යාධිය,සෙම,පපුවේ වේදනාව,සෙම සමග ලේ පිටවීම,
ක්ෂය රෝගය,සිතල,වමනය,තෙහෙට්ටුව,බර අඩුවීම,කැස්ස,අධික උණ,හුස්ම හිරවීම,දහඩිය දැමීම,ආහාර රුචිය නැති වීම,සාමාන්‍ය උණ,ඇස් කහ වීම,ඉදිමුණු වසා ගැටිති,ව්යාධිය,සෙම,පපුවේ වේදනාව,සෙම සමග ලේ පිටවීම,
ක්ෂය රෝගය,වමනය,තෙහෙට්ටුව,බර අඩුවීම,කැස්ස,අධික උණ,හුස්ම හිරවීම,දහඩිය දැමීම,ආහාර රුචිය නැති වීම,සාමාන්‍ය උණ,ඇස් කහ වීම,ඉදිමුණු වසා ගැටිති,ව්යාධිය,සෙම,පපුවේ වේදනාව,සෙම සමග ලේ පිටවීම,,
ක්ෂය රෝගය,සිතල,තෙහෙට්ටුව,බර අඩුවීම,කැස්ස,අධික උණ,හුස්ම හිරවීම,දහඩිය දැමීම,ආහාර රුචිය නැති වීම,සාමාන්‍ය උණ,ඇස් කහ වීම,ඉදිමුණු වසා ගැටිති,ව්යාධිය,සෙම,පපුවේ වේදනාව,සෙම සමග ලේ පිටවීම,,
ක්ෂය රෝගය,සිතල,වමනය,බර අඩුවීම,කැස්ස,අධික උණ,හුස්ම හිරවීම,දහඩිය දැමීම,ආහාර රුචිය නැති වීම,සාමාන්‍ය උණ,ඇස් කහ වීම,ඉදිමුණු වසා ගැටිති,ව්යාධිය,සෙම,පපුවේ වේදනාව,සෙම සමග ලේ පිටවීම,,
ක්ෂය රෝගය,සිතල,වමනය,තෙහෙට්ටුව,කැස්ස,අධික උණ,හුස්ම හිරවීම,දහඩිය දැමීම,ආහාර රුචිය නැති වීම,සාමාන්‍ය උණ,ඇස් කහ වීම,ඉදිමුණු වසා ගැටිති,ව්යාධිය,සෙම,පපුවේ වේදනාව,සෙම සමග ලේ පිටවීම,,
ක්ෂය රෝගය,සිතල,වමනය,තෙහෙට්ටුව,බර අඩුවීම,අධික උණ,හුස්ම හිරවීම,දහඩිය දැමීම,ආහාර රුචිය නැති වීම,සාමාන්‍ය උණ,ඇස් කහ වීම,ඉදිමුණු වසා ගැටිති,ව්යාධිය,සෙම,පපුවේ වේදනාව,සෙම සමග ලේ පිටවීම,,
ක්ෂය රෝගය,සිතල,වමනය,තෙහෙට්ටුව,බර අඩුවීම,කැස්ස,හුස්ම හිරවීම,දහඩිය දැමීම,ආහාර රුචිය නැති වීම,සාමාන්‍ය උණ,ඇස් කහ වීම,ඉදිමුණු වසා ගැටිති,ව්යාධිය,සෙම,පපුවේ වේදනාව,සෙම සමග ලේ පිටවීම,,
ක්ෂය රෝගය,සිතල,වමනය,තෙහෙට්ටුව,බර අඩුවීම,කැස්ස,අධික උණ,දහඩිය දැමීම,ආහාර රුචිය නැති වීම,සාමාන්‍ය උණ,ඇස් කහ වීම,ඉදිමුණු වසා ගැටිති,ව්යාධිය,සෙම,පපුවේ වේදනාව,සෙම සමග ලේ පිටවීම,,
ක්ෂය රෝගය,සිතල,වමනය,තෙහෙට්ටුව,බර අඩුවීම,කැස්ස,අධික උණ,හුස්ම හිරවීම,ආහාර රුචිය නැති වීම,සාමාන්‍ය උණ,ඇස් කහ වීම,ඉදිමුණු වසා ගැටිති,ව්යාධිය,සෙම,පපුවේ වේදනාව,සෙම සමග ලේ පිටවීම,,
සෙම්ප්‍රතිශ්‍යාව,කිවිසුම් යාම,සිතල,තෙහෙට්ටුව,කැස්ස,අධික උණ,හිසරදය,ඉදිමුණු වසා ගැටිති,ව්යාධිය,සෙම,උගුර_කම්පනය,ඇස් රතු වීම,නහය දැවිල්ල,හොටු ගැලීම ,නහය හිරවීම,පපුවේ වේදනාව,ගද සුවද නොදැනීම,මාංශ පේශි වේදනාව
සෙම්ප්‍රතිශ්‍යාව,කිවිසුම් යාම,සිතල,තෙහෙට්ටුව,කැස්ස,අධික උණ,හිසරදය,ඉදිමුණු වසා ගැටිති,ව්යාධිය,සෙම,උගුර_කම්පනය,ඇස් රතු වීම,නහය දැවිල්ල,හොටු ගැලීම ,නහය හිරවීම,පපුවේ වේදනාව,ගද සුවද නොදැනීම,මාංශ පේශි වේදනාව
සෙම්ප්‍රතිශ්‍යාව,සිතල,තෙහෙට්ටුව,කැස්ස,අධික උණ,හිසරදය,ඉදිමුණු වසා ගැටිති,ව්යාධිය,සෙම,උගුර_කම්පනය,ඇස් රතු වීම,නහය දැවිල්ල,හොටු ගැලීම ,නහය හිරවීම,පපුවේ වේදනාව,ගද සුවද නොදැනීම,මාංශ පේශි වේදනාව,
